/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa06037x0063-0012m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa06037x0063-0013m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa06037x0063-0014m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa06037x0063-0015m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa06037x0063-0016m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08013xxxxx-0905m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08013xxxxx-1845m0.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001709 bd22.wav,gryllotalpagryllotalpa
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa05040xxxxx-0102m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa05040xxxxx-0103m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa05040xxxxx-0114m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08010x0006-0034m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08010x0006-0035m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08010x0009-0010m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08010x0020-0035m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08010x0020-0036m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa08010x0020-0037m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09003xxxxx-0224m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09003xxxxx-0225m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09003xxxxx-0226m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09003xxxxx-0671m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09025xxxxx-0190m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09025xxxxx-0206m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09025xxxxx-0207m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa09025xxxxx-0208m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10003xxxxx-0029m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10003xxxxx-0156m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10012xxxxx-0054m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10012xxxxx-0582m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10012xxxxx-0599m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10012xxxxx-0600m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa11001xxxxx-0062m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa11001xxxxx-0083m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa11001xxxxx-0084m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000996 bd26.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000996 bd27.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000996 bd28.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001008 bd42.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001017 bd4.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001206 bd18.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001206 bd7.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001207 bd2.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001208 bd16.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001808 bd17.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001808 bd18.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001808 bd19.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001897 bd16.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001900 bd7.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002007 bd2.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002025 bd14.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002054 bd32.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd10.wav,grylluspennsylvanicus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd11.wav,grylluspennsylvanicus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd12.wav,grylluspennsylvanicus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd7.wav,grylluspennsylvanicus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd8.wav,grylluspennsylvanicus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd9.wav,grylluspennsylvanicus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa06037x0063-0025m0.wav,grylluscampestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd1.wav,gryllusveletis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd2.wav,gryllusveletis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd3.wav,gryllusveletis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd4.wav,gryllusveletis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001165 bd6.wav,gryllusveletis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10003xxxxx-0306m0.wav,lullulaarborea
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10003xxxxx-0307m0.wav,lullulaarborea
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa10003xxxxx-0308m0.wav,lullulaarborea
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000636 bd24.wav,metriopterabrachyptera
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000970 bd9.wav,metriopteraroeseli
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd10.wav,metriopteraroeseli
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa13012xxxxx-0262m0.wav,myrmeleotettixmaculatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa13012xxxxx-0264m0.wav,myrmeleotettixmaculatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000636 bd23.wav,myrmeleotettixmaculatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000636 bd25.wav,myrmeleotettixmaculatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001017 bd10.wav,nemobiussylvestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001017 bd9.wav,nemobiussylvestris
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd13.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd14.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd15.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd16.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd17.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd18.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd19.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd20.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd1.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd10.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd12.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd13.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd2.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd3.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd5.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd6.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd7.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd8.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd9.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001590 bd21.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001590 bd22.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd1.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd2.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd3.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd4.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd5.wav,neoconocephalusensiger
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000968 bd12.wav,neoconocephaluslyristes
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000970 bd10.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000970 bd11.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd2.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd3.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd11.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd12.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd13.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd14.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd15.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd16.wav,oecanthusfultoni
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd11.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd12.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd13.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd14.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd7.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd8.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd9.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd10.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd11.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd12.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd4.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd5.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd6.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd7.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd9.wav,oecanthusnigricornis
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd4.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd5.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd6.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd17.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002074 bd18.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd1.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd2.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd3.wav,oecanthusniveus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0001204 bd2.wav,oecanthuspellucens
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd15.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000971 bd16.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000972 bd1.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd13.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd14.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd15.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd16.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd17.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0002075 bd18.wav,oecanthusquadripunctatus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/022a-wa13012xxxxx-0260m0.wav,omocestusviridulus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000671 bd7.wav,omocestusviridulus
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000970 bd6.wav,orchelimumcampestre
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000970 bd7.wav,orchelimumcampestre
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd16.wav,orchelimumgladiator
/home/dz2v07/cicada-largefiles/bl-files/all-16bit/w1cdr0000969 bd17.wav,orchelimumgladiator
